Date,Value
2013-12-13,-3614038.46888
2013-12-12,-3497261.00271
2013-12-11,-3484810.46664
2013-12-10,-4689606.47767
2013-12-09,-4234959.48701
2013-12-08,-3211975.18944
2013-12-07,-3476075.93398
2013-12-06,-4699232.75092
2013-12-05,-4373541.98475
2013-12-04,-5068845.98839
2013-12-03,-5011832.48447
2013-12-02,-4024007.69107
2013-12-01,-4711563.38152
2013-11-30,-4455182.17178
2013-11-29,-4984941.81029
2013-11-28,-4557668.73946
2013-11-27,-3961112.85849
2013-11-26,-3443762.03074
2013-11-25,-3647306.24547
2013-11-24,-3567942.53858
2013-11-23,-3375540.01236
2013-11-22,-3140182.34632
2013-11-21,-2552846.75509
2013-11-20,-2409641.9963
2013-11-19,-2151737.08459
2013-11-18,-2376216.8204
2013-11-17,-2226982.26049
2013-11-16,-2117603.42122
2013-11-15,-1737125.60765
2013-11-14,-1749743.38059
2013-11-13,-1831195.93229
2013-11-12,-1665301.47095
2013-11-11,-1633433.9704
2013-11-10,-1231438.14339
2013-11-09,-1246102.92317
2013-11-08,-1047263.62003
2013-11-07,-1090993.49189
2013-11-06,-1015263.83849
2013-11-05,-1036551.34541
2013-11-04,-1110332.85471
2013-11-03,-1008399.13616
2013-11-02,-1102640.51664
2013-11-01,-958194.701026
2013-10-31,-1047356.83408
2013-10-30,-988864.280405
2013-10-29,-787918.784955
2013-10-28,-869632.848302
2013-10-27,-828265.345794
2013-10-26,-884413.351963
2013-10-25,-1028780.3549
2013-10-24,-1013304.83489
2013-10-23,-1047403.04342
2013-10-22,-1185838.46735
2013-10-21,-883255.266502
2013-10-20,-890211.435518
2013-10-19,-897736.085105
2013-10-18,-644443.932968
2013-10-17,-635739.861386
2013-10-16,-771293.77342
2013-10-15,-856762.052751
2013-10-14,-871840.39139
2013-10-13,-738719.143164
2013-10-12,-623976.845564
2013-10-11,-557656.933112
2013-10-10,-612587.45525
2013-10-09,-573646.469587
2013-10-08,-480972.20182
2013-10-07,-468691.262747
2013-10-06,-611406.775662
2013-10-05,-637720.027537
2013-10-04,-538808.130408
2013-10-03,-603418.269241
2013-10-02,-448135.020254
2013-10-01,-618259.821209
2013-09-30,-512509.134247
2013-09-29,-535489.451896
2013-09-28,-537265.504319
2013-09-27,-542246.014192
2013-09-26,-525988.726865
2013-09-25,-660535.58505
2013-09-24,-612123.60041
2013-09-23,-675211.090601
2013-09-22,-628942.789114
2013-09-21,-574129.518583
2013-09-20,-593741.737774
2013-09-19,-591159.308034
2013-09-18,-441737.668199
2013-09-17,-552852.96658
2013-09-16,-528675.512654
2013-09-15,-570947.32588
2013-09-14,-668604.211146
2013-09-13,-670132.356542
2013-09-12,-664732.795331
2013-09-11,-620671.938185
2013-09-10,-570299.26575
2013-09-09,-583306.605275
2013-09-08,-438782.064305
2013-09-07,-486318.829645
2013-09-06,-577548.423719
2013-09-05,-503143.735747
2013-09-04,-548201.532131
2013-09-03,-599298.481069
2013-09-02,-763664.874798
2013-09-01,-722742.89293
2013-08-31,-709236.475419
2013-08-30,-599827.287678
2013-08-29,-586092.928805
2013-08-28,-468828.949581
2013-08-27,-499231.194039
2013-08-26,-452515.833082
2013-08-25,-400146.85106
2013-08-24,-502820.377178
2013-08-23,-573940.379709
2013-08-22,-573140.120877
2013-08-21,-561465.410421
2013-08-20,-468481.067765
2013-08-19,-450351.75863
2013-08-18,-483224.859541
2013-08-17,-457077.876614
2013-08-16,-419100.430293
2013-08-15,-404026.615201
2013-08-14,-380811.830404
2013-08-13,-511863.097858
2013-08-12,-598561.342431
2013-08-11,-552073.351414
2013-08-10,-507512.215961
2013-08-09,-527269.5539
2013-08-08,-509538.642732
2013-08-07,-461452.937754
2013-08-06,-500692.940314
2013-08-05,-507841.376592
2013-08-04,-444056.648109
2013-08-03,-461596.822712
2013-08-02,-496797.885267
2013-08-01,-478597.613224
2013-07-31,-517376.178152
2013-07-30,-467479.995043
2013-07-29,-416205.070208
2013-07-28,-436101.841763
2013-07-27,-389796.708443
2013-07-26,-426758.430998
2013-07-25,-326130.702877
2013-07-24,-357360.855051
2013-07-23,-342766.154631
2013-07-22,-411027.295107
2013-07-21,-431226.075145
2013-07-20,-427552.995764
2013-07-19,-391575.694186
2013-07-18,-386225.536946
2013-07-17,-410650.370897
2013-07-16,-394441.228164
2013-07-15,-418256.798961
2013-07-14,-383090.389885
2013-07-13,-359968.199844
2013-07-12,-400290.489027
2013-07-11,-415372.851555
2013-07-10,-333904.276207
2013-07-09,-380863.971573
2013-07-08,-358585.141473
2013-07-07,-330425.620473
2013-07-06,-323724.532967
2013-07-05,-298006.428346
2013-07-04,-337466.091761
2013-07-03,-359807.66268
2013-07-02,-348163.505868
2013-07-01,-345159.480227
2013-06-30,-393731.540409
2013-06-29,-383335.755311
2013-06-28,-401296.618055
2013-06-27,-423172.50129
2013-06-26,-489326.401185
2013-06-25,-380544.437808
2013-06-24,-360683.568635
2013-06-23,-469433.078892
2013-06-22,-464114.210778
2013-06-21,-473912.691615
2013-06-20,-401681.011622
2013-06-19,-333087.524845
2013-06-18,-388000.852747
2013-06-17,-383498.34889
2013-06-16,-464592.53081
2013-06-15,-444869.329728
2013-06-14,-426183.008381
2013-06-13,-521680.701749
2013-06-12,-536107.46485
2013-06-11,-470098.11602
2013-06-10,-468768.908399
2013-06-09,-407519.804045
2013-06-08,-447835.090459
2013-06-07,-439472.156017
2013-06-06,-531835.715973
2013-06-05,-610724.983145
2013-06-04,-625151.221714
2013-06-03,-621059.57549
2013-06-02,-609689.245606
2013-06-01,-634451.73601
2013-05-31,-585900.039529
2013-05-30,-547338.562165
2013-05-29,-539164.177222
2013-05-28,-512698.095956
2013-05-27,-563883.679692
2013-05-26,-535427.987539
2013-05-25,-563138.320377
2013-05-24,-527053.552782
2013-05-23,-499109.569568
2013-05-22,-502201.222175
2013-05-21,-451045.870201
2013-05-20,-417123.529308
2013-05-19,-460958.000975
2013-05-18,-449899.154242
2013-05-17,-490055.069606
2013-05-16,-410541.442827
2013-05-15,-416860.879986
2013-05-14,-430819.947327
2013-05-13,-521703.096042
2013-05-12,-501975.297091
2013-05-11,-497524.234703
2013-05-10,-484231.102938
2013-05-09,-447181.980541
2013-05-08,-458722.467955
2013-05-07,-465152.741477
2013-05-06,-486702.831959
2013-05-05,-449379.515705
2013-05-04,-426373.356227
2013-05-03,-337742.541336
2013-05-02,-372216.251771
2013-05-01,-433694.003576
2013-04-30,-510586.561963
2013-04-29,-635217.631637
2013-04-28,-563328.956669
2013-04-27,-503350.062049
2013-04-26,-576189.377297
2013-04-25,-593028.497812
2013-04-24,-658051.547283
2013-04-23,-535195.399794
2013-04-22,-494568.026896
2013-04-21,-539537.017279
2013-04-20,-443091.923005
2013-04-19,-367553.919843
2013-04-18,-385904.338399
2013-04-17,-352683.556033
2013-04-16,-411983.603022
2013-04-15,-357026.350935
2013-04-14,-366207.494623
2013-04-13,-430396.485545
2013-04-12,-326587.419148
2013-04-11,-498264.752805
2013-04-10,-896954.958239
2013-04-09,-989273.346489
2013-04-08,-768448.076959
2013-04-07,-640286.455969
2013-04-06,-592487.86024
2013-04-05,-510107.444251
2013-04-04,-517485.557535
2013-04-03,-607523.348079
2013-04-02,-469429.18852
2013-04-01,-553242.767617
2013-03-31,-358040.510819
2013-03-30,-373468.90117
2013-03-29,-398383.418519
2013-03-28,-414463.05856
2013-03-27,-274806.677582
2013-03-26,-300770.471141
2013-03-25,-247719.517382
2013-03-24,-377585.646661
2013-03-23,-326843.205586
2013-03-22,-397566.26905
2013-03-21,-407981.568189
2013-03-20,-294274.951871
2013-03-19,-281375.663057
2013-03-18,-211500.55697
2013-03-17,-239296.13318
2013-03-16,-205496.320105
2013-03-15,-197850.969969
2013-03-14,-216022.778345
2013-03-13,-177230.802699
2013-03-12,-130534.88665
2013-03-11,-219275.603394
2013-03-10,-212058.56509
2013-03-09,-193714.120794
2013-03-08,-154483.525948
2013-03-07,-154737.139759
2013-03-06,-189496.92725
2013-03-05,-148101.903222
2013-03-04,-157089.063432
2013-03-03,-128167.128684
2013-03-02,-126315.060606
2013-03-01,-135284.372873
2013-02-28,-141145.803845
2013-02-27,-157729.457012
2013-02-26,-119117.825777
2013-02-25,-145511.783247
2013-02-24,-122816.135377
2013-02-23,-117127.267227
2013-02-22,-122616.009651
2013-02-21,-145353.230405
2013-02-20,-127487.675634
2013-02-19,-118024.115865
2013-02-18,-106884.911511
2013-02-17,-117821.173178
2013-02-16,-126446.562419
2013-02-15,-117354.725624
2013-02-14,-107463.630098
2013-02-13,-101098.129324
2013-02-12,-90874.7839956
2013-02-11,-94983.5986234
2013-02-10,-95784.5258779
2013-02-09,-79588.9114671
2013-02-08,-82983.3654111
2013-02-07,-80949.9214181
2013-02-06,-81421.263654
2013-02-05,-88504.9317357
2013-02-04,-91623.0853268
2013-02-03,-83808.6438485
2013-02-02,-83771.222989
2013-02-01,-80424.3432613
2013-01-31,-100885.78881
2013-01-30,-70641.5342163
2013-01-29,-79184.5176312
2013-01-28,-67477.8401534
2013-01-27,-67540.290039
2013-01-26,-65224.8577487
2013-01-25,-64695.0265514
2013-01-24,-70182.0128296
2013-01-23,-58119.6396078
2013-01-22,-55762.5490307
2013-01-21,-61456.9687398
2013-01-20,-51901.3980876
2013-01-19,-54848.2570177
2013-01-18,-49317.5771778
2013-01-17,-46757.366728
2013-01-16,-44580.6060425
2013-01-15,-45475.9696812
2013-01-14,-54547.6943536
2013-01-13,-43146.7421841
2013-01-12,-42140.7294185
2013-01-11,-42626.3251131
2013-01-10,-50088.8865657
2013-01-09,-46027.6993479
2013-01-08,-49375.8523725
2013-01-07,-56037.5712389
2013-01-06,-47530.4972486
2013-01-05,-50058.9925535
2013-01-04,-46973.0630161
2013-01-03,-53375.5682905
2013-01-02,-51868.9614527
2013-01-01,-55283.1147514
2012-12-31,-56711.1288904
2012-12-30,-53803.7303814
2012-12-29,-45376.4377465
2012-12-28,-59533.7802428
2012-12-27,-53739.5064374
2012-12-26,-47844.6977963
2012-12-25,-41068.7224369
2012-12-24,-42289.9559115
2012-12-23,-46087.926807
2012-12-22,-48380.5884658
2012-12-21,-40798.2114015
2012-12-20,-36623.8546257
2012-12-19,-47375.491517
2012-12-18,-41709.9300726
2012-12-17,-42083.3988301
2012-12-16,-38913.8193056
2012-12-15,-40264.0432536
2012-12-14,-35685.926118
2012-12-13,-46329.3292479
2012-12-12,-43612.3123792
2012-12-11,-49026.9961198
2012-12-10,-47660.7565593
2012-12-09,-43641.8367717
2012-12-08,-45391.6843656
2012-12-07,-42052.725768
2012-12-06,-48512.3103962
2012-12-05,-40139.9097547
2012-12-04,-35669.3251098
2012-12-03,-47307.2547122
2012-12-02,-47676.44209
2012-12-01,-50370.5845386
2012-11-30,-40519.4673837
2012-11-29,-51581.164831
2012-11-28,-97771.5033244
2012-11-27,-94226.0524247
2012-11-26,-100234.413555
2012-11-25,-88480.742012
2012-11-24,-100245.357396
2012-11-23,-89819.2154076
2012-11-22,-89964.8978697
2012-11-21,-90349.3489404
2012-11-20,-93794.6850793
2012-11-19,-72251.0002503
2012-11-18,-93763.3423774
2012-11-17,-82860.4533443
2012-11-16,-82808.1613178
2012-11-15,-75246.6632386
2012-11-14,-79308.9967959
2012-11-13,-75472.1067822
2012-11-12,-78615.4418039
2012-11-11,-72001.3592057
2012-11-10,-87437.165813
2012-11-09,-80029.8155631
2012-11-08,-89587.6345201
2012-11-07,-87716.6066803
2012-11-06,-73801.4947047
2012-11-05,-83103.3880235
2012-11-04,-85246.9830083
2012-11-03,-75578.7278163
2012-11-02,-80990.1364078
2012-11-01,-75884.7135358
2012-10-31,-77165.5133683
2012-10-30,-80579.8971726
2012-10-29,-86339.6818176
2012-10-28,-89518.2428056
2012-10-27,-96316.4107164
2012-10-26,-89167.4513213
2012-10-25,-80585.0782013
2012-10-24,-91933.5123692
2012-10-23,-81907.5404521
2012-10-22,-97750.1648973
2012-10-21,-92929.5778477
2012-10-20,-81568.3490789
2012-10-19,-94930.7846148
2012-10-18,-92472.6309005
2012-10-17,-83727.4481905
2012-10-16,-90812.6835878
2012-10-15,-94204.6439158
2012-10-14,-82603.5886876
2012-10-13,-88302.0551589
2012-10-12,-91501.9137592
2012-10-11,-83804.3632891
2012-10-10,-90243.1471059
2012-10-09,-89229.6209099
2012-10-08,-99911.4385959
2012-10-07,-86951.6576288
2012-10-06,-91285.0301079
2012-10-05,-87976.885821
2012-10-04,-86012.7808519
2012-10-03,-88701.061401
2012-10-02,-87255.0749119
2012-10-01,-92171.5308304
2012-09-30,-94655.5934737
2012-09-29,-104730.259633
2012-09-28,-101319.213875
2012-09-27,-88867.7865907
2012-09-26,-87576.0666129
2012-09-25,-90896.5206666
2012-09-24,-95595.2212391
2012-09-23,-91261.1814096
2012-09-22,-106816.927973
2012-09-21,-102074.783683
2012-09-20,-92984.4575204
2012-09-19,-89878.0288826
2012-09-18,-100711.688838
2012-09-17,-105096.661639
2012-09-16,-89752.6336
2012-09-15,-84173.9568512
2012-09-14,-94923.4880694
2012-09-13,-82413.4030523
2012-09-12,-79959.4542737
2012-09-11,-88105.4561271
2012-09-10,-79865.6203353
2012-09-09,-85013.8401945
2012-09-08,-78201.8171725
2012-09-07,-96882.292409
2012-09-06,-103563.08899
2012-09-05,-94943.5036143
2012-09-04,-67473.6107016
2012-09-03,-94111.9845371
2012-09-02,-77628.7073107
2012-09-01,-84622.0839629
2012-08-31,-77125.6640974
2012-08-30,-86103.2402496
2012-08-29,-92767.7450307
2012-08-28,-85086.3736416
2012-08-27,-90164.6609446
2012-08-26,-93211.0527056
2012-08-25,-66912.8087456
2012-08-24,-79757.1710231
2012-08-23,-84341.7751929
2012-08-22,-76184.9729722
2012-08-21,-92975.2725686
2012-08-20,-98930.8336923
2012-08-19,-94572.5390879
2012-08-18,-112608.125985
2012-08-17,-109638.915398
2012-08-16,-106124.507875
2012-08-15,-107972.164649
2012-08-14,-98990.5892703
2012-08-13,-90508.084268
2012-08-12,-99208.4597148
2012-08-11,-91421.7760483
2012-08-10,-94588.0698268
2012-08-09,-95179.5617698
2012-08-08,-94193.1064717
2012-08-07,-82016.9600101
2012-08-06,-79351.7420899
2012-08-05,-80830.6160344
2012-08-04,-84476.1580838
2012-08-03,-95978.3165163
2012-08-02,-75265.3115365
2012-08-01,-67064.1562223
2012-07-31,-62588.6763983
2012-07-30,-84439.9093081
2012-07-29,-64287.5077826
2012-07-28,-75720.1044817
2012-07-27,-75044.1782703
2012-07-26,-79043.6886359
2012-07-25,-67394.7276119
2012-07-24,-71970.7079705
2012-07-23,-68786.9101618
2012-07-22,-62411.8142093
2012-07-21,-72469.5740486
2012-07-20,-63894.7932259
2012-07-19,-66126.4695217
2012-07-18,-70725.0051603
2012-07-17,-83794.2490046
2012-07-16,-61168.444729
2012-07-15,-56854.6283066
2012-07-14,-57156.3201442
2012-07-13,-63494.542756
2012-07-12,-55148.1114715
2012-07-11,-49581.3682387
2012-07-10,-54490.0612838
2012-07-09,-56782.2527561
2012-07-08,-52813.8532131
2012-07-07,-57068.5994217
2012-07-06,-51435.2216257
2012-07-05,-46283.8734599
2012-07-04,-51993.5865905
2012-07-03,-48926.4592945
2012-07-02,-54247.7227685
2012-07-01,-46121.490545
2012-06-30,-47425.4652666
2012-06-29,-46556.787435
2012-06-28,-44903.1430044
2012-06-27,-52985.7176166
2012-06-26,-47613.5570318
2012-06-25,-49246.776771
2012-06-24,-46034.6138569
2012-06-23,-53768.9423126
2012-06-22,-47734.4596318
2012-06-21,-41301.3039006
2012-06-20,-45076.4251142
2012-06-19,-59273.7553629
2012-06-18,-50595.1995818
2012-06-17,-53060.0854628
2012-06-16,-52593.8531127
2012-06-15,-48792.1953035
2012-06-14,-43221.4208699
2012-06-13,-48066.3492806
2012-06-12,-39828.1981044
2012-06-11,-42585.3148548
2012-06-10,-47632.8154186
2012-06-09,-47466.4964493
2012-06-08,-41788.8099543
2012-06-07,-34719.3783632
2012-06-06,-46148.8171266
2012-06-05,-37235.0889648
2012-06-04,-39704.2201873
2012-06-03,-41511.7202062
2012-06-02,-41123.6071819
2012-06-01,-39705.860271
2012-05-31,-37816.4015492
2012-05-30,-30947.7620349
2012-05-29,-34982.6116818
2012-05-28,-35499.6661068
2012-05-27,-42134.8683711
2012-05-26,-34668.8633489
2012-05-25,-29771.6074946
2012-05-24,-35210.9541913
2012-05-23,-31134.9545388
2012-05-22,-29877.8524803
2012-05-21,-33880.809452
2012-05-20,-36451.50511
2012-05-19,-37371.9720835
2012-05-18,-36855.1684639
2012-05-17,-30241.6410564
2012-05-16,-28432.7090281
2012-05-15,-33239.7436937
2012-05-14,-35864.9983723
2012-05-13,-32941.7941264
2012-05-12,-34185.5213874
2012-05-11,-30895.717168
2012-05-10,-36849.2308476
2012-05-09,-41711.6939147
2012-05-08,-47364.802328
2012-05-07,-43505.7948798
2012-05-06,-43808.1656653
2012-05-05,-40114.9941434
2012-05-04,-39858.2722894
2012-05-03,-42983.1527161
2012-05-02,-39842.9191651
2012-05-01,-44717.5431182
2012-04-30,-42225.1814165
2012-04-29,-41623.6305569
2012-04-28,-39889.9919727
2012-04-27,-32328.5861518
2012-04-26,-39816.9461397
2012-04-25,-35576.7643421
2012-04-24,-31951.7133438
2012-04-23,-38590.4371077
2012-04-22,-39671.3420998
2012-04-21,-40243.6744253
2012-04-20,-40036.1037626
2012-04-19,-40451.1315438
2012-04-18,-31556.6051288
2012-04-17,-35618.8954903
2012-04-16,-33093.7371833
2012-04-15,-29135.6673645
2012-04-14,-33419.9154709
2012-04-13,-31129.3647757
2012-04-12,-34327.3376799
2012-04-11,-34960.8079584
2012-04-10,-35012.0133797
2012-04-09,-36221.6007953
2012-04-08,-35021.7289224
2012-04-07,-32848.5988298
2012-04-06,-30479.4770617
2012-04-05,-29391.2011803
2012-04-04,-35018.8550134
2012-04-03,-32040.8203222
2012-04-02,-32236.9629126
2012-04-01,-36946.0976808
2012-03-31,-40319.4317538
2012-03-30,-36205.4642547
2012-03-29,-33760.5846467
2012-03-28,-38502.391051
2012-03-27,-35057.278874
2012-03-26,-35973.8440216
2012-03-25,-39037.5754166
2012-03-24,-40819.8368548
2012-03-23,-31376.3759836
2012-03-22,-38047.8264554
2012-03-21,-39426.5513634
2012-03-20,-36830.6563658
2012-03-19,-41925.7036536
2012-03-18,-41947.6343986
2012-03-17,-46415.424272
2012-03-16,-38566.9870442
2012-03-15,-35129.8128765
2012-03-14,-37533.7610003
2012-03-13,-41061.5582628
2012-03-12,-41887.3648521
2012-03-11,-33168.1389167
2012-03-10,-42706.0381497
2012-03-09,-41066.5166004
2012-03-08,-38978.5708402
2012-03-07,-37746.2791629
2012-03-06,-37345.8966975
2012-03-05,-33240.9279536
2012-03-04,-31830.6134588
2012-03-03,-28426.125072
2012-03-02,-33153.845715
2012-03-01,-38843.7602586
2012-02-29,-45554.545819
2012-02-28,-37472.6236392
2012-02-27,-40265.6030077
2012-02-26,-37992.4840798
2012-02-25,-42312.8726907
2012-02-24,-37661.3737598
2012-02-23,-41347.7673491
2012-02-22,-35623.8812307
2012-02-21,-28370.2155786
2012-02-20,-32978.248449
2012-02-19,-34006.0304247
2012-02-18,-39329.5160242
2012-02-17,-33849.9910619
2012-02-16,-30486.1769098
2012-02-15,-34573.4968901
2012-02-14,-38041.0211247
2012-02-13,-42014.4669646
2012-02-12,-46779.6519525
2012-02-11,-41375.5255798
2012-02-10,-43507.5374393
2012-02-09,-41725.4500216
2012-02-08,-38580.2614337
2012-02-07,-40795.0191169
2012-02-06,-42820.0497309
2012-02-05,-40518.4302047
2012-02-04,-49146.8524124
2012-02-03,-49140.07745
2012-02-02,-50464.7417857
2012-02-01,-38013.2552132
2012-01-31,-44478.1326272
2012-01-30,-46451.9545306
2012-01-29,-45669.4067436
2012-01-28,-44512.4135621
2012-01-27,-39416.5238569
2012-01-26,-40255.6498795
2012-01-25,-49939.0087647
2012-01-24,-43919.303013
2012-01-23,-55161.0248419
2012-01-22,-41514.4339916
2012-01-21,-58587.6183724
2012-01-20,-45114.1578399
2012-01-19,-42794.2933378
2012-01-18,-49267.1015323
2012-01-17,-54980.3224581
2012-01-16,-56571.6188425
2012-01-15,-51679.0635189
2012-01-14,-53920.7670487
2012-01-13,-42453.8016557
2012-01-12,-57782.4233555
2012-01-11,-54211.834359
2012-01-10,-50265.0257414
2012-01-09,-57915.6229459
2012-01-08,-57935.2044998
2012-01-07,-63456.8727056
2012-01-06,-61321.9486043
2012-01-05,-46997.1340336
2012-01-04,-43088.7901216
2012-01-03,-42818.4075567
2012-01-02,-41770.6024942
2012-01-01,-38723.2424311
2011-12-31,-40191.6661552
2011-12-30,-27504.8605219
2011-12-29,-30292.5265123
2011-12-28,-31402.6260567
2011-12-27,-32265.7640584
2011-12-26,-37073.5873504
2011-12-25,-38178.1644401
2011-12-24,-26060.4963499
2011-12-23,-30007.7518423
2011-12-22,-27528.1418334
2011-12-21,-31836.090731
2011-12-20,-30348.7334793
2011-12-19,-27924.3500148
2011-12-18,-23874.8439873
2011-12-17,-23570.1830624
2011-12-16,-20016.8396812
2011-12-15,-19611.9838124
2011-12-14,-23582.4514311
2011-12-13,-21269.2357909
2011-12-12,-21373.7805408
2011-12-11,-24197.4263823
2011-12-10,-23854.8102334
2011-12-09,-22935.4501168
2011-12-08,-23859.8124245
2011-12-07,-22640.3760792
2011-12-06,-24236.8269189
2011-12-05,-23429.4056095
2011-12-04,-20471.0085729
2011-12-03,-23462.1125283
2011-12-02,-24619.791066
2011-12-01,-29031.4497591
2011-11-30,-21590.9383163
2011-11-29,-20704.7101417
2011-11-28,-15734.0102403
2011-11-27,-14223.2262487
2011-11-26,-16064.3164913
2011-11-25,-16630.31015
2011-11-24,-13767.4092056
2011-11-23,-15580.868324
2011-11-22,-15854.5683555
2011-11-21,-15451.7737116
2011-11-20,-15983.5267054
2011-11-19,-14827.9733972
2011-11-18,-15646.3756001
2011-11-17,-18844.5527279
2011-11-16,-17280.6973634
2011-11-15,-23259.8829508
2011-11-14,-20595.618002
2011-11-13,-22769.8316032
2011-11-12,-20984.4522604
2011-11-11,-18293.8736027
2011-11-10,-21739.706352
2011-11-09,-26301.4999426
2011-11-08,-21655.5283767
2011-11-07,-19828.8528248
2011-11-06,-22561.8061222
2011-11-05,-24063.992925
2011-11-04,-23003.243823
2011-11-03,-20939.1476137
2011-11-02,-25960.8712005
2011-11-01,-24437.8930066
2011-10-31,-23199.1088245
2011-10-30,-17691.3138738
2011-10-29,-22758.6401313
2011-10-28,-16590.24434
2011-10-27,-17529.2400388
2011-10-26,-15664.4334153
2011-10-25,-19750.8302232
2011-10-24,-19669.6191199
2011-10-23,-17629.8899507
2011-10-22,-15501.2082447
2011-10-21,-18760.5389482
2011-10-20,-12449.1068012
2011-10-19,-17480.8505721
2011-10-18,-18405.8443152
2011-10-17,-21226.9756971
2011-10-16,-23979.5736653
2011-10-15,-28538.4099201
2011-10-14,-27347.4715921
2011-10-13,-20226.6536803
2011-10-12,-25007.372327
2011-10-11,-21922.1350501
2011-10-10,-25116.7384353
2011-10-09,-26978.8358764
2011-10-08,-29613.2512327
2011-10-07,-31012.4438209
2011-10-06,-32751.6531793
2011-10-05,-34403.5416727
2011-10-04,-32677.8904547
2011-10-03,-32943.0513981
2011-10-02,-33781.1782788
2011-10-01,-36021.0933826
2011-09-30,-32884.3908191
2011-09-29,-32203.1660876
2011-09-28,-33154.0198283
2011-09-27,-34863.8067188
2011-09-26,-37383.7695242
2011-09-25,-39032.2057056
2011-09-24,-35051.4099566
2011-09-23,-38211.8466629
2011-09-22,-43698.9744273
2011-09-21,-46487.5477104
2011-09-20,-47184.360469
2011-09-19,-34126.3488591
2011-09-18,-41725.1976525
2011-09-17,-30857.80146
2011-09-16,-32907.2476289
2011-09-15,-42083.8833113
2011-09-14,-45500.9012154
2011-09-13,-42470.332146
2011-09-12,-45988.3492959
2011-09-11,-51025.084841
2011-09-10,-44357.1840502
2011-09-09,-48528.6501853
2011-09-08,-45683.0916702
2011-09-07,-55792.2408868
2011-09-06,-57379.410966
2011-09-05,-65135.2128667
2011-09-04,-54063.9801565
2011-09-03,-61815.0446266
2011-09-02,-68796.3839207
2011-09-01,-53605.1878117
2011-08-31,-67859.0980671
2011-08-30,-70866.0229669
2011-08-29,-59206.1224616
2011-08-28,-53995.719592
2011-08-27,-59624.2584054
2011-08-26,-79257.6171037
2011-08-25,-70104.3291223
2011-08-24,-74561.411206
2011-08-23,-97602.3023629
2011-08-22,-101125.641559
2011-08-21,-83962.9434787
2011-08-20,-85463.4852739
2011-08-19,-79629.9501825
2011-08-18,-92121.6430906
2011-08-17,-72794.6128275
2011-08-16,-76706.0033694
2011-08-15,-84903.360091
2011-08-14,-69016.0929519
2011-08-13,-64251.6803854
2011-08-12,-67719.6807862
2011-08-11,-70753.1796284
2011-08-10,-88709.0882817
2011-08-09,-80330.9270838
2011-08-08,-57269.22283
2011-08-07,-62985.3333537
2011-08-06,-68118.1625058
2011-08-05,-79621.1915023
2011-08-04,-76293.5200776
2011-08-03,-104046.872555
2011-08-02,-98751.4416941
2011-08-01,-118462.376298
2011-07-31,-125067.853758
2011-07-30,-104788.839822
2011-07-29,-110998.141
2011-07-28,-116795.602032
2011-07-27,-127040.305995
2011-07-26,-121555.953512
2011-07-25,-115513.680893
2011-07-24,-122913.489487
2011-07-23,-100783.391461
2011-07-22,-99498.9523946
2011-07-21,-107895.998646
2011-07-20,-100224.470242
2011-07-19,-120288.82535
2011-07-18,-104586.156861
2011-07-17,-117788.136301
2011-07-16,-111905.493212
2011-07-15,-114915.75885
2011-07-14,-108368.018287
2011-07-13,-129251.15792
2011-07-12,-105228.854928
2011-07-11,-113029.936027
2011-07-10,-112695.345568
2011-07-09,-118297.407736
2011-07-08,-114770.791726
2011-07-07,-110259.799849
2011-07-06,-128390.911412
2011-07-05,-112993.424331
2011-07-04,-129728.092721
2011-07-03,-125396.597017
2011-07-02,-143996.631542
2011-07-01,-152711.717666
2011-06-30,-158054.451013
2011-06-29,-152754.216021
2011-06-28,-133659.309169
2011-06-27,-143486.983624
2011-06-26,-135307.097609
2011-06-25,-132492.891182
2011-06-24,-200748.144012
2011-06-23,-190143.244122
2011-06-22,-202905.756644
2011-06-21,-178742.167657
2011-06-20,-200894.581886
2011-06-19,-206193.134232
2011-06-18,-173199.254708
2011-06-17,-173911.634427
2011-06-16,-199964.815762
2011-06-15,-281151.216227
2011-06-14,-235434.964042
2011-06-13,-299129.036257
2011-06-12,-296352.623266
2011-06-11,-346898.374877
2011-06-10,-394175.119582
2011-06-09,-332375.396129
2011-06-08,-290724.161508
2011-06-07,-160513.193015
2011-06-06,-239866.19518
2011-06-05,-197132.355036
2011-06-04,-187476.387294
2011-06-03,-144764.079766
2011-06-02,-100149.881912
2011-06-01,-83376.8482159
2011-05-31,-71049.4061864
2011-05-30,-68706.3784529
2011-05-29,-73395.4030074
2011-05-28,-67581.1055724
2011-05-27,-88161.4190091
2011-05-26,-148158.004173
2011-05-25,-109485.286154
2011-05-24,-106062.510302
2011-05-23,-103040.035463
2011-05-22,-83807.0754447
2011-05-21,-70202.824031
2011-05-20,-79399.5847596
2011-05-19,-66290.3922742
2011-05-18,-111285.62503
2011-05-17,-108945.599226
2011-05-16,-95067.2909633
2011-05-15,-97346.4741287
2011-05-14,-110236.426969
2011-05-13,-84826.8225825
2011-05-12,-48756.4594393
2011-05-11,-56649.1317012
2011-05-10,-51961.4195252
2011-05-09,-48969.5936829
2011-05-08,-40146.7746152
2011-05-07,-40489.8220439
2011-05-06,-35783.8614753
2011-05-05,-39872.9026419
2011-05-04,-33273.4510997
2011-05-03,-36105.0101819
2011-05-02,-31082.2614334
2011-05-01,-40034.9165445
2011-04-30,-38347.4305913
