Date,Value
2014-05-23,408331.0
2014-05-22,1625163.0
2014-05-21,515200.0
2014-05-20,695010.0
2014-05-19,154142.0
2014-05-18,1289783.0
2014-05-17,191715.0
2014-05-16,105645.0
2014-05-15,888251.0
2014-05-14,571310.0
2014-05-13,155546.0
2014-05-12,662156.0
2014-05-11,979353.0
2014-05-10,556483.0
2014-05-09,519892.0
2014-05-08,826674.0
2014-05-07,982467.0
2014-05-06,545732.0
2014-05-05,1207787.0
2014-05-04,489090.0
2014-05-03,187051.0
2014-05-02,637999.0
2014-05-01,532846.0
2014-04-30,959921.0
2014-04-29,1905597.0
2014-04-28,780787.0
2014-04-27,647879.0
2014-04-26,471055.0
2014-04-25,868606.0
2014-04-24,1884402.0
2014-04-23,662353.0
2014-04-22,682430.0
2014-04-21,583052.0
2014-04-20,142773.0
2014-04-19,0.0
2014-04-18,3104914.0
2014-04-17,390814.0
2014-04-16,14674042.0
2014-04-15,513714.0
2014-04-14,1210687.0
2014-04-13,637372.0
2014-04-12,441652.0
2014-04-11,1335971.0
2014-04-10,2349685.0
2014-04-09,579223.0
2014-04-08,613052.0
2014-04-07,5909575.0
2014-04-06,1048567.0
2014-04-05,927487.0
2014-04-04,193309.0
2014-04-03,11576702.0
2014-04-02,206105.0
2014-04-01,627741.0
2014-03-31,445353.0
2014-03-30,1361305.0
2014-03-29,1395109.0
2014-03-28,2456388.0
2014-03-27,1123719.0
2014-03-26,586616.0
2014-03-25,1246044.0
2014-03-24,999485.0
2014-03-23,565030.0
2014-03-22,3470526.0
2014-03-21,1659814.0
2014-03-20,2920892.0
2014-03-19,992282.0
2014-03-18,2476454.0
2014-03-17,1697809.0
2014-03-16,627642.0
2014-03-15,285029.0
2014-03-14,482593.0
2014-03-13,736718.0
2014-03-12,250988.0
2014-03-11,15137628.0
2014-03-10,101406000.0
2014-03-09,999540.0
2014-03-08,777669.0
2014-03-07,170236702.0
2014-03-06,1325702.0
2014-03-05,1694657.0
2014-03-04,2276238.0
2014-03-03,711519.0
2014-03-02,1693606.0
2014-03-01,8266983.0
2014-02-28,8093660.0
2014-02-27,595962.0
2014-02-26,1047062.0
2014-02-25,4190830.0
2014-02-24,707166.0
2014-02-23,647135.0
2014-02-22,95251.0
2014-02-21,1930476.0
2014-02-20,1551134.0
2014-02-19,4165603.0
2014-02-18,939598.0
2014-02-17,155771.0
2014-02-16,1075641.0
2014-02-15,660384.0
2014-02-14,1351757.0
2014-02-13,891460.0
2014-02-12,1492503.0
2014-02-11,1061241.0
2014-02-10,1302489.0
2014-02-09,533299.0
2014-02-08,291451.0
2014-02-07,1971967.0
2014-02-06,135368730.0
2014-02-05,1415234.0
2014-02-04,813076.0
2014-02-03,796366.0
2014-02-02,454171.0
2014-02-01,1381139.0
2014-01-31,775933.0
2014-01-30,833885.0
2014-01-29,1207938.0
2014-01-28,1223953.0
2014-01-27,790959.0
2014-01-26,549914.0
2014-01-25,1887922.0
2014-01-24,1243591.0
2014-01-23,703819.0
2014-01-22,2553448.0
2014-01-21,2020392.0
2014-01-20,3091756.0
2014-01-19,2341275.0
2014-01-18,1114804.0
2014-01-17,1234557.0
2014-01-16,2431022.0
2014-01-15,5118386.0
2014-01-14,644132.0
2014-01-13,976912.0
2014-01-12,11369874.0
2014-01-11,722298.0
2014-01-10,1446229.0
2014-01-09,729144.0
2014-01-08,900127.0
2014-01-07,1284108.0
2014-01-06,778287.0
2014-01-05,4674152.0
2014-01-04,2107558.0
2014-01-03,805592.0
2014-01-02,1714424.0
2014-01-01,515116.0
2013-12-31,168754.0
2013-12-30,336726.0
2013-12-29,1929206.0
2013-12-28,327740.0
2013-12-27,7467437.0
2013-12-26,1057462.0
2013-12-25,8543443.0
2013-12-24,466159.0
2013-12-23,1572243.0
2013-12-22,174298.0
2013-12-21,130990276.0
2013-12-20,1728154.0
2013-12-19,2957329.0
2013-12-18,10933231.0
2013-12-17,2135570.0
2013-12-16,11687167.0
2013-12-15,3697786.0
2013-12-14,1543534.0
2013-12-13,1910425.0
2013-12-12,1026828.0
2013-12-11,2431799.0
2013-12-10,890498.0
2013-12-09,1216288.0
2013-12-08,1510983.0
2013-12-07,2976849.0
2013-12-06,2846129.0
2013-12-05,3657038.0
2013-12-04,1842178.0
2013-12-03,1815284.0
2013-12-02,7055276.0
2013-12-01,3009734.0
2013-11-30,4621010.0
2013-11-29,10832975.0
2013-11-28,9732210.0
2013-11-27,17483599.0
2013-11-26,1726750.0
2013-11-25,35548464.0
2013-11-24,4981496.0
2013-11-23,4817468.0
2013-11-22,5748094.0
2013-11-21,3818215.0
2013-11-20,17920268.0
2013-11-19,14915750.0
2013-11-18,11770120.0
2013-11-17,11267382.0
2013-11-16,10198723.0
2013-11-15,11043030.0
2013-11-14,11408151.0
2013-11-13,7477441.0
2013-11-12,8747609.0
2013-11-11,6473144.0
2013-11-10,5666395.0
2013-11-09,5781669.0
2013-11-08,3198234.0
2013-11-07,8119936.0
2013-11-06,5288539.0
2013-11-05,2043245.0
2013-11-04,1699786.0
2013-11-03,406087.0
2013-11-02,2122550.0
2013-11-01,2819675.0
2013-10-31,3294718.0
2013-10-30,259943.0
2013-10-29,2556674.0
2013-10-28,2188444.0
2013-10-27,2542046.0
2013-10-26,2325411.0
2013-10-25,24164920.0
2013-10-24,3482823.0
2013-10-23,898239.0
2013-10-22,2362855.0
2013-10-21,34252751.0
2013-10-20,1837404.0
2013-10-19,2857033.0
2013-10-18,607695.0
2013-10-17,8852395.0
2013-10-16,758812.0
2013-10-15,331405.0
2013-10-14,1174659.0
2013-10-13,1203898.0
2013-10-12,665150.0
2013-10-11,160553.0
2013-10-10,1880359.0
2013-10-09,1184295.0
2013-10-08,7821923.0
2013-10-07,68566.0
2013-10-06,1586058.0
2013-10-05,525200.0
2013-10-04,135805.0
2013-10-03,1663835.0
2013-10-02,1663395.0
2013-10-01,471955.0
2013-09-30,981782.0
2013-09-29,1220764.0
2013-09-28,315918.0
2013-09-27,420376.0
2013-09-26,513729.0
2013-09-25,781243.0
2013-09-24,842864.0
2013-09-23,197286.0
2013-09-22,272195.0
2013-09-21,80011.0
2013-09-20,351700.0
2013-09-19,1045975.0
2013-09-18,4877308.0
2013-09-17,835273.0
2013-09-16,309021.0
2013-09-15,1273468.0
2013-09-14,143020.0
2013-09-13,414367.0
2013-09-12,971045.0
2013-09-11,297795.0
2013-09-10,6893998.0
2013-09-09,799825.0
2013-09-08,109173.0
2013-09-07,1558648.0
2013-09-06,161547.0
2013-09-05,349071.0
2013-09-04,518327.0
2013-09-03,1628807.0
2013-09-02,1820443.0
2013-09-01,1217271.0
2013-08-31,773360.0
2013-08-30,1907738.0
2013-08-29,569093.0
2013-08-28,792360.0
2013-08-27,339121.0
2013-08-26,666716.0
2013-08-25,272180.0
2013-08-24,628121.0
2013-08-23,459450.0
2013-08-22,189252.0
2013-08-21,573889.0
2013-08-20,351017.0
2013-08-19,357004.0
2013-08-18,924762.0
2013-08-17,2624514.0
2013-08-16,492467.0
2013-08-15,1583653.0
2013-08-14,284369.0
2013-08-13,20439520.0
2013-08-12,1843105.0
2013-08-11,719265.0
2013-08-10,318128.0
2013-08-09,1721962.0
2013-08-08,812937.0
2013-08-07,439572.0
2013-08-06,170917.0
2013-08-05,526369.0
2013-08-04,235276.0
2013-08-03,31067344.0
2013-08-02,444152.0
2013-08-01,1186508.0
2013-07-31,1214750.0
2013-07-30,496703.0
